mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_data_prep__category_pipe__features_select,param_data_prep__numeric_pipe__features_select,param_model,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall
0.3379358768463135,0.003895035053591685,0.1255314826965332,0.003564351242595319,passthrough,passthrough,RandomForestClassifier(),"{'data_prep__category_pipe__features_select': 'passthrough', 'data_prep__numeric_pipe__features_select': 'passthrough', 'model': RandomForestClassifier()}",1.0,0.9642857142857143,1.0,1.0,1.0,0.9928571428571429,0.01428571428571428,2,1.0,0.9500000000000001,1.0,1.0,1.0,0.99,0.019999999999999976,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.9047619047619048,1.0,1.0,1.0,0.980952380952381,0.03809523809523809,2
0.2248741626739502,0.023003805064395994,0.08559985160827636,0.02782534691804951,passthrough,passthrough,AdaBoostClassifier(),"{'data_prep__category_pipe__features_select': 'passthrough', 'data_prep__numeric_pipe__features_select': 'passthrough', 'model': AdaBoostClassifier()}",1.0,0.9821428571428571,1.0,1.0,1.0,0.9964285714285716,0.007142857142857162,1,1.0,0.975609756097561,1.0,1.0,1.0,0.9951219512195122,0.009756097560975618,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.9523809523809523,1.0,1.0,1.0,0.9904761904761905,0.019047619047619067,1
