mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_data_prep__category_pipe__features_select__k_out_features,param_data_prep__category_pipe__features_select__strategy,param_data_prep__numeric_pipe__data_missing__strategy,param_data_prep__numeric_pipe__features_select__k_out_features,param_data_prep__numeric_pipe__features_select__strategy,param_model,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall
0.9740179061889649,0.09042716905503968,0.12059454917907715,0.014094418389483396,5,filter_cat,median,7,wrapper_RFE,RandomForestClassifier(),"{'data_prep__category_pipe__features_select__k_out_features': 5, 'data_prep__category_pipe__features_select__strategy': 'filter_cat', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 7, 'data_prep__numeric_pipe__features_select__strategy': 'wrapper_RFE', 'model': RandomForestClassifier()}",1.0,0.9642857142857143,1.0,1.0,1.0,0.9928571428571429,0.01428571428571428,11,1.0,0.9500000000000001,1.0,1.0,1.0,0.99,0.019999999999999976,12,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.9047619047619048,1.0,1.0,1.0,0.980952380952381,0.03809523809523809,18
0.8986398696899414,0.1831751483965112,0.1250185489654541,0.013311649134375774,5,filter_cat,median,7,wrapper_RFE,AdaBoostClassifier(),"{'data_prep__category_pipe__features_select__k_out_features': 5, 'data_prep__category_pipe__features_select__strategy': 'filter_cat', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 7, 'data_prep__numeric_pipe__features_select__strategy': 'wrapper_RFE', 'model': AdaBoostClassifier()}",0.9821428571428571,0.9642857142857143,0.9821428571428571,0.9821428571428571,1.0,0.9821428571428571,0.011293848786315635,39,0.9767441860465117,0.9500000000000001,0.9767441860465117,0.9767441860465117,1.0,0.976046511627907,0.01583446002841784,38,0.9545454545454546,1.0,0.9545454545454546,0.9545454545454546,1.0,0.9727272727272727,0.022268088570756146,39,1.0,0.9047619047619048,1.0,1.0,1.0,0.980952380952381,0.03809523809523809,18
0.5240725040435791,0.05999355526600105,0.13931651115417482,0.018016413907541155,5,wrapper_RFE,median,1,filter_num,RandomForestClassifier(),"{'data_prep__category_pipe__features_select__k_out_features': 5, 'data_prep__category_pipe__features_select__strategy': 'wrapper_RFE', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 1, 'data_prep__numeric_pipe__features_select__strategy': 'filter_num', 'model': RandomForestClassifier()}",0.9821428571428571,1.0,1.0,1.0,1.0,0.9964285714285716,0.007142857142857162,6,0.9767441860465117,1.0,1.0,1.0,1.0,0.9953488372093023,0.009302325581395321,6,0.9545454545454546,1.0,1.0,1.0,1.0,0.990909090909091,0.018181818181818167,22,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.3678335666656494,0.007095478488742796,0.1475905418395996,0.009979731208292195,5,wrapper_RFE,median,1,filter_num,AdaBoostClassifier(),"{'data_prep__category_pipe__features_select__k_out_features': 5, 'data_prep__category_pipe__features_select__strategy': 'wrapper_RFE', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 1, 'data_prep__numeric_pipe__features_select__strategy': 'filter_num', 'model': AdaBoostClassifier()}",0.9642857142857143,1.0,1.0,0.9821428571428571,1.0,0.9892857142857142,0.014285714285714285,26,0.9545454545454545,1.0,1.0,0.9767441860465117,1.0,0.9862579281183933,0.01823582127090727,26,0.9130434782608695,1.0,1.0,0.9545454545454546,1.0,0.9735177865612649,0.03498861023925808,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.7316202640533447,0.11529133726410637,0.18372344970703125,0.01954572445111373,5,wrapper_RFE,median,1,wrapper_RFE,RandomForestClassifier(),"{'data_prep__category_pipe__features_select__k_out_features': 5, 'data_prep__category_pipe__features_select__strategy': 'wrapper_RFE', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 1, 'data_prep__numeric_pipe__features_select__strategy': 'wrapper_RFE', 'model': RandomForestClassifier()}",0.9821428571428571,0.9821428571428571,0.9464285714285714,0.9821428571428571,0.9821428571428571,0.975,0.01428571428571428,42,0.9767441860465117,0.975609756097561,0.923076923076923,0.9767441860465117,0.975609756097561,0.9655569614730137,0.021246077327242062,46,0.9545454545454546,1.0,1.0,0.9545454545454546,1.0,0.9818181818181818,0.022268088570756142,33,1.0,0.9523809523809523,0.8571428571428571,1.0,0.9523809523809523,0.9523809523809523,0.05216405309573012,46
1.5299938678741456,0.18565945860079652,0.17581491470336913,0.013854999876678313,5,wrapper_RFE,median,1,wrapper_RFE,AdaBoostClassifier(),"{'data_prep__category_pipe__features_select__k_out_features': 5, 'data_prep__category_pipe__features_select__strategy': 'wrapper_RFE', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 1, 'data_prep__numeric_pipe__features_select__strategy': 'wrapper_RFE', 'model': AdaBoostClassifier()}",0.9821428571428571,1.0,0.9285714285714286,0.9821428571428571,0.9821428571428571,0.975,0.024222607082590223,42,0.9767441860465117,1.0,0.9,0.9767441860465117,0.9767441860465117,0.966046511627907,0.03422952463809135,42,0.9545454545454546,1.0,0.9473684210526315,0.9545454545454546,0.9545454545454546,0.9622009569377991,0.019102837107825003,45,1.0,1.0,0.8571428571428571,1.0,1.0,0.9714285714285715,0.05714285714285716,41
0.6392617702484131,0.02573763603344709,0.1855774402618408,0.019435010727868695,5,wrapper_RFE,median,4,filter_num,RandomForestClassifier(),"{'data_prep__category_pipe__features_select__k_out_features': 5, 'data_prep__category_pipe__features_select__strategy': 'wrapper_RFE', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 4, 'data_prep__numeric_pipe__features_select__strategy': 'filter_num', 'model': RandomForestClassifier()}",1.0,0.9642857142857143,1.0,1.0,1.0,0.9928571428571429,0.01428571428571428,11,1.0,0.9500000000000001,1.0,1.0,1.0,0.99,0.019999999999999976,12,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.9047619047619048,1.0,1.0,1.0,0.980952380952381,0.03809523809523809,18
0.5296250820159912,0.054290111120951695,0.18446044921875,0.014754223650311255,5,wrapper_RFE,median,4,filter_num,AdaBoostClassifier(),"{'data_prep__category_pipe__features_select__k_out_features': 5, 'data_prep__category_pipe__features_select__strategy': 'wrapper_RFE', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 4, 'data_prep__numeric_pipe__features_select__strategy': 'filter_num', 'model': AdaBoostClassifier()}",0.9642857142857143,0.9821428571428571,1.0,1.0,1.0,0.9892857142857142,0.014285714285714285,26,0.9545454545454545,0.975609756097561,1.0,1.0,1.0,0.986031042128603,0.018359416003977364,29,0.9130434782608695,1.0,1.0,1.0,1.0,0.9826086956521738,0.034782608695652195,30,1.0,0.9523809523809523,1.0,1.0,1.0,0.9904761904761905,0.019047619047619067,13
1.7989338874816894,0.18179357590304868,0.17327628135681153,0.013945370064049077,5,wrapper_RFE,median,4,wrapper_RFE,RandomForestClassifier(),"{'data_prep__category_pipe__features_select__k_out_features': 5, 'data_prep__category_pipe__features_select__strategy': 'wrapper_RFE', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 4, 'data_prep__numeric_pipe__features_select__strategy': 'wrapper_RFE', 'model': RandomForestClassifier()}",1.0,0.9642857142857143,1.0,1.0,1.0,0.9928571428571429,0.01428571428571428,11,1.0,0.9500000000000001,1.0,1.0,1.0,0.99,0.019999999999999976,12,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.9047619047619048,1.0,1.0,1.0,0.980952380952381,0.03809523809523809,18
1.6265122890472412,0.1409413670485887,0.19767489433288574,0.009835847205218132,5,wrapper_RFE,median,4,wrapper_RFE,AdaBoostClassifier(),"{'data_prep__category_pipe__features_select__k_out_features': 5, 'data_prep__category_pipe__features_select__strategy': 'wrapper_RFE', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 4, 'data_prep__numeric_pipe__features_select__strategy': 'wrapper_RFE', 'model': AdaBoostClassifier()}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
