mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_data_prep__category_pipe__features_select,param_data_prep__numeric_pipe__features_select,param_model,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall
0.13683705329895018,0.00638335220273146,0.13005213737487792,0.021931492747017473,passthrough,passthrough,SGDClassifier(),"{'data_prep__category_pipe__features_select': 'passthrough', 'data_prep__numeric_pipe__features_select': 'passthrough', 'model': SGDClassifier()}",0.9642857142857143,0.9464285714285714,0.9642857142857143,0.9821428571428571,1.0,0.9714285714285715,0.01821078397711709,6,0.9545454545454545,0.923076923076923,0.9545454545454545,0.9767441860465117,1.0,0.9617824036428686,0.025640985528362616,6,0.9130434782608695,1.0,0.9130434782608695,0.9545454545454546,1.0,0.9561264822134387,0.038896172648672095,5,1.0,0.8571428571428571,1.0,1.0,1.0,0.9714285714285715,0.05714285714285716,5
0.16735401153564453,0.00796390292837112,0.12766165733337403,0.010616463909222463,passthrough,passthrough,LogisticRegression(),"{'data_prep__category_pipe__features_select': 'passthrough', 'data_prep__numeric_pipe__features_select': 'passthrough', 'model': LogisticRegression()}",0.9464285714285714,1.0,1.0,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.0195615199108988,3,0.9333333333333333,1.0,1.0,0.9767441860465117,0.9767441860465117,0.9773643410852714,0.024348490455070478,3,0.875,1.0,1.0,0.9545454545454546,0.9545454545454546,0.9568181818181818,0.04568125282327677,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.1296534538269043,0.0030245042037417855,0.10851078033447266,0.002473937963733836,passthrough,passthrough,LinearSVC(),"{'data_prep__category_pipe__features_select': 'passthrough', 'data_prep__numeric_pipe__features_select': 'passthrough', 'model': LinearSVC()}",0.9642857142857143,1.0,1.0,0.9821428571428571,0.9821428571428571,0.9857142857142858,0.01336306209562122,2,0.9545454545454545,1.0,1.0,0.9767441860465117,0.9767441860465117,0.9816067653276956,0.017065907882123116,2,0.9130434782608695,1.0,1.0,0.9545454545454546,0.9545454545454546,0.9644268774703558,0.032761052624667365,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.13344388008117675,0.005476697040791648,0.11489720344543457,0.012478653234017981,passthrough,passthrough,SVC(),"{'data_prep__category_pipe__features_select': 'passthrough', 'data_prep__numeric_pipe__features_select': 'passthrough', 'model': SVC()}",0.9464285714285714,1.0,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.9785714285714284,0.017496355305594135,4,0.9333333333333333,1.0,0.9767441860465117,0.9767441860465117,0.9767441860465117,0.9727131782945737,0.021652204961359493,4,0.875,1.0,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9477272727272726,0.04040088371507086,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
0.13045144081115723,0.0053306149073148465,0.12147531509399415,0.021799245337479022,passthrough,passthrough,DecisionTreeClassifier(),"{'data_prep__category_pipe__features_select': 'passthrough', 'data_prep__numeric_pipe__features_select': 'passthrough', 'model': DecisionTreeClassifier()}",0.9642857142857143,0.9642857142857143,0.9642857142857143,1.0,1.0,0.9785714285714284,0.01749635530559412,4,0.9545454545454545,0.9500000000000001,0.9523809523809523,1.0,1.0,0.9713852813852814,0.02340802764705666,5,0.9130434782608695,1.0,0.9523809523809523,1.0,1.0,0.9730848861283643,0.03523320478042677,2,1.0,0.9047619047619048,0.9523809523809523,1.0,1.0,0.9714285714285713,0.0380952380952381,6
0.27306790351867677,0.02519070266135399,0.08736438751220703,0.00715432154102341,passthrough,passthrough,RandomForestClassifier(),"{'data_prep__category_pipe__features_select': 'passthrough', 'data_prep__numeric_pipe__features_select': 'passthrough', 'model': RandomForestClassifier()}",1.0,0.9642857142857143,1.0,1.0,1.0,0.9928571428571429,0.01428571428571428,1,1.0,0.9500000000000001,1.0,1.0,1.0,0.99,0.019999999999999976,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.9047619047619048,1.0,1.0,1.0,0.980952380952381,0.03809523809523809,4
