mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_data_prep__category_pipe__features_select__strategy,param_data_prep__numeric_pipe__features_select__strategy,param_model,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall
0.0857689380645752,0.02689421868705166,0.0,0.0,filter_mutinf,wrapper_BackElim,LogisticRegression(),"{'data_prep__category_pipe__features_select__strategy': 'filter_mutinf', 'data_prep__numeric_pipe__features_select__strategy': 'wrapper_BackElim', 'model': LogisticRegression()}",,,,,,,,154,,,,,,,,154,,,,,,,,154,,,,,,,,154
0.07200756072998046,0.009300189233050923,0.0,0.0,filter_mutinf,wrapper_BackElim,LinearSVC(),"{'data_prep__category_pipe__features_select__strategy': 'filter_mutinf', 'data_prep__numeric_pipe__features_select__strategy': 'wrapper_BackElim', 'model': LinearSVC()}",,,,,,,,144,,,,,,,,144,,,,,,,,144,,,,,,,,144
0.06562385559082032,0.008818897250580793,0.0,0.0,filter_mutinf,wrapper_BackElim,SVC(),"{'data_prep__category_pipe__features_select__strategy': 'filter_mutinf', 'data_prep__numeric_pipe__features_select__strategy': 'wrapper_BackElim', 'model': SVC()}",,,,,,,,137,,,,,,,,137,,,,,,,,137,,,,,,,,137
0.07599930763244629,0.012841915531321893,0.0,0.0,filter_mutinf,wrapper_BackElim,DecisionTreeClassifier(),"{'data_prep__category_pipe__features_select__strategy': 'filter_mutinf', 'data_prep__numeric_pipe__features_select__strategy': 'wrapper_BackElim', 'model': DecisionTreeClassifier()}",,,,,,,,138,,,,,,,,138,,,,,,,,138,,,,,,,,138
0.06502575874328613,0.008449168433786193,0.0,0.0,filter_mutinf,wrapper_BackElim,RandomForestClassifier(),"{'data_prep__category_pipe__features_select__strategy': 'filter_mutinf', 'data_prep__numeric_pipe__features_select__strategy': 'wrapper_BackElim', 'model': RandomForestClassifier()}",,,,,,,,139,,,,,,,,139,,,,,,,,139,,,,,,,,139
0.22958645820617676,0.031446130936423115,0.0,0.0,filter_mutinf,LassoCV,SGDClassifier(),"{'data_prep__category_pipe__features_select__strategy': 'filter_mutinf', 'data_prep__numeric_pipe__features_select__strategy': 'LassoCV', 'model': SGDClassifier()}",,,,,,,,140,,,,,,,,140,,,,,,,,140,,,,,,,,140
0.29847397804260256,0.02930164279992062,0.0,0.0,filter_mutinf,LassoCV,LogisticRegression(),"{'data_prep__category_pipe__features_select__strategy': 'filter_mutinf', 'data_prep__numeric_pipe__features_select__strategy': 'LassoCV', 'model': LogisticRegression()}",,,,,,,,141,,,,,,,,141,,,,,,,,141,,,,,,,,141
0.25214080810546874,0.047095498971403665,0.0,0.0,filter_mutinf,LassoCV,LinearSVC(),"{'data_prep__category_pipe__features_select__strategy': 'filter_mutinf', 'data_prep__numeric_pipe__features_select__strategy': 'LassoCV', 'model': LinearSVC()}",,,,,,,,142,,,,,,,,142,,,,,,,,142,,,,,,,,142
0.207047176361084,0.01313475896102176,0.0,0.0,filter_mutinf,LassoCV,SVC(),"{'data_prep__category_pipe__features_select__strategy': 'filter_mutinf', 'data_prep__numeric_pipe__features_select__strategy': 'LassoCV', 'model': SVC()}",,,,,,,,143,,,,,,,,143,,,,,,,,143,,,,,,,,143
0.27618136405944826,0.04106873537402185,0.0,0.0,filter_mutinf,LassoCV,DecisionTreeClassifier(),"{'data_prep__category_pipe__features_select__strategy': 'filter_mutinf', 'data_prep__numeric_pipe__features_select__strategy': 'LassoCV', 'model': DecisionTreeClassifier()}",,,,,,,,145,,,,,,,,145,,,,,,,,145,,,,,,,,145
0.29412283897399905,0.04791764002895415,0.0,0.0,filter_mutinf,LassoCV,RandomForestClassifier(),"{'data_prep__category_pipe__features_select__strategy': 'filter_mutinf', 'data_prep__numeric_pipe__features_select__strategy': 'LassoCV', 'model': RandomForestClassifier()}",,,,,,,,153,,,,,,,,153,,,,,,,,153,,,,,,,,153
0.1019279956817627,0.0179229663507026,0.0,0.0,filter_mutinf,RidgeCV,SGDClassifier(),"{'data_prep__category_pipe__features_select__strategy': 'filter_mutinf', 'data_prep__numeric_pipe__features_select__strategy': 'RidgeCV', 'model': SGDClassifier()}",,,,,,,,146,,,,,,,,146,,,,,,,,146,,,,,,,,146
0.08936109542846679,0.023241277236154254,0.0,0.0,filter_mutinf,RidgeCV,LogisticRegression(),"{'data_prep__category_pipe__features_select__strategy': 'filter_mutinf', 'data_prep__numeric_pipe__features_select__strategy': 'RidgeCV', 'model': LogisticRegression()}",,,,,,,,147,,,,,,,,147,,,,,,,,147,,,,,,,,147
0.07041339874267578,0.03331976361096081,0.0,0.0,filter_mutinf,RidgeCV,LinearSVC(),"{'data_prep__category_pipe__features_select__strategy': 'filter_mutinf', 'data_prep__numeric_pipe__features_select__strategy': 'RidgeCV', 'model': LinearSVC()}",,,,,,,,148,,,,,,,,148,,,,,,,,148,,,,,,,,148
0.06662311553955078,0.01632144759264946,0.0,0.0,filter_mutinf,RidgeCV,SVC(),"{'data_prep__category_pipe__features_select__strategy': 'filter_mutinf', 'data_prep__numeric_pipe__features_select__strategy': 'RidgeCV', 'model': SVC()}",,,,,,,,149,,,,,,,,149,,,,,,,,149,,,,,,,,149
0.05525217056274414,0.004069128976463069,0.0,0.0,filter_mutinf,RidgeCV,DecisionTreeClassifier(),"{'data_prep__category_pipe__features_select__strategy': 'filter_mutinf', 'data_prep__numeric_pipe__features_select__strategy': 'RidgeCV', 'model': DecisionTreeClassifier()}",,,,,,,,150,,,,,,,,150,,,,,,,,150,,,,,,,,150
0.06183505058288574,0.014993811251243723,0.0,0.0,filter_mutinf,RidgeCV,RandomForestClassifier(),"{'data_prep__category_pipe__features_select__strategy': 'filter_mutinf', 'data_prep__numeric_pipe__features_select__strategy': 'RidgeCV', 'model': RandomForestClassifier()}",,,,,,,,151,,,,,,,,151,,,,,,,,151,,,,,,,,151
1.0723345279693604,0.041489447541725843,0.15378909111022948,0.0074470182148177995,wrapper_RFECV,filter_num,SGDClassifier(),"{'data_prep__category_pipe__features_select__strategy': 'wrapper_RFECV', 'data_prep__numeric_pipe__features_select__strategy': 'filter_num', 'model': SGDClassifier()}",0.9821428571428571,1.0,1.0,1.0,0.9821428571428571,0.9928571428571429,0.008748177652797088,1,0.9767441860465117,1.0,1.0,1.0,0.9767441860465117,0.9906976744186047,0.011392975547828702,1,0.9545454545454546,1.0,1.0,1.0,0.9545454545454546,0.9818181818181818,0.022268088570756146,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.1569087505340576,0.09732442391614447,0.16954665184020995,0.020204501060276037,wrapper_RFECV,filter_num,LogisticRegression(),"{'data_prep__category_pipe__features_select__strategy': 'wrapper_RFECV', 'data_prep__numeric_pipe__features_select__strategy': 'filter_num', 'model': LogisticRegression()}",0.9642857142857143,1.0,1.0,0.9821428571428571,0.9642857142857143,0.9821428571428571,0.01597191412499849,23,0.9545454545454545,1.0,1.0,0.9767441860465117,0.9545454545454545,0.9771670190274842,0.02032899007398839,23,0.9130434782608695,1.0,1.0,0.9545454545454546,0.9130434782608695,0.9561264822134387,0.038896172648672095,29,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.1816452026367188,0.14605730781117546,0.18051576614379883,0.03500255208615431,wrapper_RFECV,filter_num,LinearSVC(),"{'data_prep__category_pipe__features_select__strategy': 'wrapper_RFECV', 'data_prep__numeric_pipe__features_select__strategy': 'filter_num', 'model': LinearSVC()}",0.9642857142857143,1.0,0.9821428571428571,0.9821428571428571,0.9642857142857143,0.9785714285714286,0.013363062095621206,36,0.9545454545454545,1.0,0.9767441860465117,0.9767441860465117,0.9545454545454545,0.9725158562367865,0.016952913485606343,39,0.9130434782608695,1.0,0.9545454545454546,0.9545454545454546,0.9130434782608695,0.9470355731225297,0.03233868327127712,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
