mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_data_prep__category_pipe__features_select__k_out_features,param_data_prep__category_pipe__features_select__strategy,param_data_prep__numeric_pipe__data_missing__strategy,param_data_prep__numeric_pipe__features_select__k_out_features,param_data_prep__numeric_pipe__features_select__strategy,param_model,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_sensitivity,split1_test_sensitivity,split2_test_sensitivity,split3_test_sensitivity,split4_test_sensitivity,mean_test_sensitivity,std_test_sensitivity,rank_test_sensitivity,split0_test_specificity,split1_test_specificity,split2_test_specificity,split3_test_specificity,split4_test_specificity,mean_test_specificity,std_test_specificity,rank_test_specificity,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0.09011445045471192,0.024437507487819404,0.0663522720336914,0.008387024989171023,1,filter_cat,median,1,filter_num,DecisionTreeClassifier(random_state=42),"{'data_prep__category_pipe__features_select__k_out_features': 1, 'data_prep__category_pipe__features_select__strategy': 'filter_cat', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 1, 'data_prep__numeric_pipe__features_select__strategy': 'filter_num', 'model': DecisionTreeClassifier(random_state=42)}",0.9464285714285714,0.9107142857142857,0.9464285714285714,0.9642857142857143,0.9464285714285714,0.9428571428571428,0.017496355305594135,1311,0.9047619047619048,0.8571428571428571,0.9047619047619048,0.9047619047619048,0.9523809523809523,0.9047619047619048,0.030116930096841705,1364,0.9714285714285714,0.9428571428571428,0.9714285714285714,1.0,0.9428571428571428,0.9657142857142856,0.02138089935299396,1047,0.95,0.9,0.95,1.0,0.9090909090909091,0.9418181818181818,0.03560573823193843,1140,0.9268292682926829,0.8780487804878048,0.9268292682926829,0.9500000000000001,0.9302325581395349,0.9223879750425411,0.023788130449647556,1332,0.938095238095238,0.9,0.938095238095238,0.9523809523809523,0.9476190476190476,0.9352380952380953,0.018467351837776463,1344
0.18952579498291017,0.004825642239173825,0.06485471725463868,0.0018077344103996017,1,filter_cat,median,1,filter_num,RandomForestClassifier(random_state=42),"{'data_prep__category_pipe__features_select__k_out_features': 1, 'data_prep__category_pipe__features_select__strategy': 'filter_cat', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 1, 'data_prep__numeric_pipe__features_select__strategy': 'filter_num', 'model': RandomForestClassifier(random_state=42)}",0.9821428571428571,0.9285714285714286,0.9642857142857143,0.9821428571428571,0.9642857142857143,0.9642857142857142,0.01956151991089876,1102,1.0,0.9047619047619048,0.9523809523809523,0.9523809523809523,1.0,0.9619047619047618,0.03563483225498992,1083,0.9714285714285714,0.9428571428571428,0.9714285714285714,1.0,0.9428571428571428,0.9657142857142856,0.02138089935299396,1047,0.9545454545454546,0.9047619047619048,0.9523809523809523,1.0,0.9130434782608695,0.9449463579898362,0.03409077107739423,1102,0.9767441860465117,0.9047619047619048,0.9523809523809523,0.975609756097561,0.9545454545454545,0.9528084507664769,0.026094020265817603,1130,0.9857142857142857,0.9238095238095237,0.9619047619047619,0.9761904761904762,0.9714285714285714,0.9638095238095238,0.021423279769908564,1142
0.1753067970275879,0.019627226539373346,0.07707467079162597,0.011380898225109392,1,filter_cat,median,1,filter_num,ExtraTreesClassifier(random_state=42),"{'data_prep__category_pipe__features_select__k_out_features': 1, 'data_prep__category_pipe__features_select__strategy': 'filter_cat', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 1, 'data_prep__numeric_pipe__features_select__strategy': 'filter_num', 'model': ExtraTreesClassifier(random_state=42)}",0.9464285714285714,0.9107142857142857,0.9464285714285714,0.9642857142857143,0.9464285714285714,0.9428571428571428,0.017496355305594135,1311,0.9047619047619048,0.8571428571428571,0.9047619047619048,0.9047619047619048,0.9523809523809523,0.9047619047619048,0.030116930096841705,1364,0.9714285714285714,0.9428571428571428,0.9714285714285714,1.0,0.9428571428571428,0.9657142857142856,0.02138089935299396,1047,0.95,0.9,0.95,1.0,0.9090909090909091,0.9418181818181818,0.03560573823193843,1140,0.9268292682926829,0.8780487804878048,0.9268292682926829,0.9500000000000001,0.9302325581395349,0.9223879750425411,0.023788130449647556,1332,0.938095238095238,0.9,0.938095238095238,0.9523809523809523,0.9476190476190476,0.9352380952380953,0.018467351837776463,1344
0.15751323699951172,0.03742003520124718,0.07102699279785156,0.009861201758625513,1,filter_cat,median,1,filter_num,AdaBoostClassifier(random_state=42),"{'data_prep__category_pipe__features_select__k_out_features': 1, 'data_prep__category_pipe__features_select__strategy': 'filter_cat', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 1, 'data_prep__numeric_pipe__features_select__strategy': 'filter_num', 'model': AdaBoostClassifier(random_state=42)}",0.9821428571428571,0.9285714285714286,0.9642857142857143,0.9821428571428571,0.9642857142857143,0.9642857142857142,0.01956151991089876,1102,1.0,0.9047619047619048,0.9523809523809523,0.9523809523809523,1.0,0.9619047619047618,0.03563483225498992,1083,0.9714285714285714,0.9428571428571428,0.9714285714285714,1.0,0.9428571428571428,0.9657142857142856,0.02138089935299396,1047,0.9545454545454546,0.9047619047619048,0.9523809523809523,1.0,0.9130434782608695,0.9449463579898362,0.03409077107739423,1102,0.9767441860465117,0.9047619047619048,0.9523809523809523,0.975609756097561,0.9545454545454545,0.9528084507664769,0.026094020265817603,1130,0.9857142857142857,0.9238095238095237,0.9619047619047619,0.9761904761904762,0.9714285714285714,0.9638095238095238,0.021423279769908564,1142
0.0933194637298584,0.012144716352984001,0.05969734191894531,0.006224064526383306,1,filter_cat,median,1,filter_num,"XGBClassifier(missing=nan, random_state=42)","{'data_prep__category_pipe__features_select__k_out_features': 1, 'data_prep__category_pipe__features_select__strategy': 'filter_cat', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 1, 'data_prep__numeric_pipe__features_select__strategy': 'filter_num', 'model': XGBClassifier(missing=nan, random_state=42)}",0.9821428571428571,0.9285714285714286,0.9642857142857143,0.9821428571428571,0.9642857142857143,0.9642857142857142,0.01956151991089876,1102,1.0,0.9047619047619048,0.9523809523809523,0.9523809523809523,1.0,0.9619047619047618,0.03563483225498992,1083,0.9714285714285714,0.9428571428571428,0.9714285714285714,1.0,0.9428571428571428,0.9657142857142856,0.02138089935299396,1047,0.9545454545454546,0.9047619047619048,0.9523809523809523,1.0,0.9130434782608695,0.9449463579898362,0.03409077107739423,1102,0.9767441860465117,0.9047619047619048,0.9523809523809523,0.975609756097561,0.9545454545454545,0.9528084507664769,0.026094020265817603,1130,0.9857142857142857,0.9238095238095237,0.9619047619047619,0.9761904761904762,0.9714285714285714,0.9638095238095238,0.021423279769908564,1142
0.12096595764160156,0.0027774300843670875,0.05660710334777832,0.0011329274540568665,1,filter_cat,median,1,filter_num,GradientBoostingClassifier(random_state=42),"{'data_prep__category_pipe__features_select__k_out_features': 1, 'data_prep__category_pipe__features_select__strategy': 'filter_cat', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 1, 'data_prep__numeric_pipe__features_select__strategy': 'filter_num', 'model': GradientBoostingClassifier(random_state=42)}",0.9821428571428571,0.9285714285714286,0.9642857142857143,0.9821428571428571,0.9642857142857143,0.9642857142857142,0.01956151991089876,1102,1.0,0.9047619047619048,0.9523809523809523,0.9523809523809523,1.0,0.9619047619047618,0.03563483225498992,1083,0.9714285714285714,0.9428571428571428,0.9714285714285714,1.0,0.9428571428571428,0.9657142857142856,0.02138089935299396,1047,0.9545454545454546,0.9047619047619048,0.9523809523809523,1.0,0.9130434782608695,0.9449463579898362,0.03409077107739423,1102,0.9767441860465117,0.9047619047619048,0.9523809523809523,0.975609756097561,0.9545454545454545,0.9528084507664769,0.026094020265817603,1130,0.9857142857142857,0.9238095238095237,0.9619047619047619,0.9761904761904762,0.9714285714285714,0.9638095238095238,0.021423279769908564,1142
0.32089929580688475,0.0053037624805492576,0.07561292648315429,0.0008862100828649688,1,filter_cat,median,1,filter_num,"VotingClassifier(estimators=[('rdf', RandomForestClassifier(random_state=42)),
                             ('xtra', ExtraTreesClassifier(random_state=42)),
                             ('ada', AdaBoostClassifier(random_state=42))],
                 voting='soft')","{'data_prep__category_pipe__features_select__k_out_features': 1, 'data_prep__category_pipe__features_select__strategy': 'filter_cat', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 1, 'data_prep__numeric_pipe__features_select__strategy': 'filter_num', 'model': VotingClassifier(estimators=[('rdf', RandomForestClassifier(random_state=42)),
                             ('xtra', ExtraTreesClassifier(random_state=42)),
                             ('ada', AdaBoostClassifier(random_state=42))],
                 voting='soft')}",0.9821428571428571,0.9285714285714286,0.9642857142857143,0.9821428571428571,0.9642857142857143,0.9642857142857142,0.01956151991089876,1102,1.0,0.9047619047619048,0.9523809523809523,0.9523809523809523,1.0,0.9619047619047618,0.03563483225498992,1083,0.9714285714285714,0.9428571428571428,0.9714285714285714,1.0,0.9428571428571428,0.9657142857142856,0.02138089935299396,1047,0.9545454545454546,0.9047619047619048,0.9523809523809523,1.0,0.9130434782608695,0.9449463579898362,0.03409077107739423,1102,0.9767441860465117,0.9047619047619048,0.9523809523809523,0.975609756097561,0.9545454545454545,0.9528084507664769,0.026094020265817603,1130,0.9857142857142857,0.9238095238095237,0.9619047619047619,0.9761904761904762,0.9714285714285714,0.9638095238095238,0.021423279769908564,1142
0.45555505752563474,0.043373433334464244,0.05445423126220703,0.0007845597924613586,1,filter_cat,median,1,wrapper_RFE,DecisionTreeClassifier(random_state=42),"{'data_prep__category_pipe__features_select__k_out_features': 1, 'data_prep__category_pipe__features_select__strategy': 'filter_cat', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 1, 'data_prep__numeric_pipe__features_select__strategy': 'wrapper_RFE', 'model': DecisionTreeClassifier(random_state=42)}",0.9464285714285714,0.9464285714285714,0.9821428571428571,0.9285714285714286,0.9107142857142857,0.9428571428571428,0.023690177073967124,1311,0.9523809523809523,0.9523809523809523,1.0,1.0,0.9047619047619048,0.9619047619047618,0.03563483225498992,1083,0.9428571428571428,0.9428571428571428,0.9714285714285714,0.8857142857142857,0.9142857142857143,0.9314285714285715,0.029137254363387353,1336,0.9090909090909091,0.9090909090909091,0.9545454545454546,0.84,0.8636363636363636,0.8952727272727271,0.039877498367288024,1341,0.9302325581395349,0.9302325581395349,0.9767441860465117,0.9130434782608696,0.8837209302325582,0.9267947421638019,0.03020938474969071,1311,0.9476190476190476,0.9476190476190476,0.9857142857142857,0.9428571428571428,0.9095238095238095,0.9466666666666667,0.024168719124665734,1296
0.5720139980316162,0.03221453113885932,0.06820158958435059,0.0024951652189697383,1,filter_cat,median,1,wrapper_RFE,RandomForestClassifier(random_state=42),"{'data_prep__category_pipe__features_select__k_out_features': 1, 'data_prep__category_pipe__features_select__strategy': 'filter_cat', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 1, 'data_prep__numeric_pipe__features_select__strategy': 'wrapper_RFE', 'model': RandomForestClassifier(random_state=42)}",0.9464285714285714,0.9464285714285714,0.9821428571428571,0.9285714285714286,0.9107142857142857,0.9428571428571428,0.023690177073967124,1311,0.9523809523809523,0.9523809523809523,1.0,1.0,0.9047619047619048,0.9619047619047618,0.03563483225498992,1083,0.9428571428571428,0.9428571428571428,0.9714285714285714,0.8857142857142857,0.9142857142857143,0.9314285714285715,0.029137254363387353,1336,0.9090909090909091,0.9090909090909091,0.9545454545454546,0.84,0.8636363636363636,0.8952727272727271,0.039877498367288024,1341,0.9302325581395349,0.9302325581395349,0.9767441860465117,0.9130434782608696,0.8837209302325582,0.9267947421638019,0.03020938474969071,1311,0.9476190476190476,0.9476190476190476,0.9857142857142857,0.9428571428571428,0.9095238095238095,0.9466666666666667,0.024168719124665734,1296
0.5534387588500976,0.04589739306696719,0.062407732009887695,0.0016582845609330835,1,filter_cat,median,1,wrapper_RFE,ExtraTreesClassifier(random_state=42),"{'data_prep__category_pipe__features_select__k_out_features': 1, 'data_prep__category_pipe__features_select__strategy': 'filter_cat', 'data_prep__numeric_pipe__data_missing__strategy': 'median', 'data_prep__numeric_pipe__features_select__k_out_features': 1, 'data_prep__numeric_pipe__features_select__strategy': 'wrapper_RFE', 'model': ExtraTreesClassifier(random_state=42)}",0.9464285714285714,0.9464285714285714,0.9821428571428571,0.9285714285714286,0.9107142857142857,0.9428571428571428,0.023690177073967124,1311,0.9523809523809523,0.9523809523809523,1.0,1.0,0.9047619047619048,0.9619047619047618,0.03563483225498992,1083,0.9428571428571428,0.9428571428571428,0.9714285714285714,0.8857142857142857,0.9142857142857143,0.9314285714285715,0.029137254363387353,1336,0.9090909090909091,0.9090909090909091,0.9545454545454546,0.84,0.8636363636363636,0.8952727272727271,0.039877498367288024,1341,0.9302325581395349,0.9302325581395349,0.9767441860465117,0.9130434782608696,0.8837209302325582,0.9267947421638019,0.03020938474969071,1311,0.9476190476190476,0.9476190476190476,0.9857142857142857,0.9428571428571428,0.9095238095238095,0.9466666666666667,0.024168719124665734,1296
